ProbeID	experiment_0	experiment_1	experiment_2	experiment_3	experiment_4	experiment_5	experiment_6	experiment_7	experiment_8	experiment_9	experiment_10	experiment_11	experiment_12	experiment_13	experiment_14	experiment_15	experiment_16	experiment_17	experiment_18	experiment_19	experiment_20	experiment_21	experiment_22	experiment_23	experiment_24	experiment_25	experiment_26	experiment_27	experiment_28	experiment_29	experiment_30	experiment_31	experiment_32	experiment_33	experiment_34	experiment_35	experiment_36	experiment_37	experiment_38	experiment_39	experiment_40	experiment_41	experiment_42	experiment_43	experiment_44	experiment_45	experiment_46	experiment_47	experiment_48	experiment_49	experiment_50	experiment_51	experiment_52	experiment_53	experiment_54	experiment_55	experiment_56	experiment_57	experiment_58	experiment_59	experiment_60	experiment_61	experiment_62	experiment_63	experiment_64	experiment_65	experiment_66	experiment_67	experiment_68	experiment_69	experiment_70	experiment_71	experiment_72	prop DEGs	gene id
PA3210_trkH_at	1	0	0	0	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	0	1	0	0.0	1.0	0	1.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.0	0.1917808219178082	PA3210
PA3211_at	1	0	0	0	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1643835616438356	PA3211
PA3212_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		1.0	0.1095890410958904	PA3212
PA3213_at	0	0	0	0	0	0.0	0	0.0	0	0.0	1	0	0	0	1	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.1780821917808219	PA3213
PA3214_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	1	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		1.0	0.2328767123287671	PA3214
PA3215_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	0	0.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1643835616438356	PA3215
PA3216_at	0	0	0	1	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	1	1	1	1.0	1.0	0	0.0	1	0	0	1.0	1	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0		0.0	0.0	0.0	1.0	0.0		1.0	0.273972602739726	PA3216
PA3217_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2054794520547945	PA3217
PA3218_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		1	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1643835616438356	PA3218
PA3219_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	1	0		1	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0		0.0			0.1506849315068493	PA3219
PA3220_at	1	0	0	0	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	0.0	0.1095890410958904	PA3220
PA3221_csaA_at	0	0	0	1	0	0.0	0	0.0	1	0.0	1	1	0	0	0	0	0	1	1	1.0	1.0	0	0.0	1	0	0	1.0	1	0	1	0	0.0	0	0	0	0	0	0	0	1	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		1.0	0.0	0.0	1.0		0.0	1.0	0.2465753424657534	PA3221
PA3222_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	1	1.0	1.0	0	0.0	1	0	0		1	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	1	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0		0.0	1.0	0.2191780821917808	PA3222
PA3223_acpD_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.1232876712328767	PA3223
PA3224_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	1	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1095890410958904	PA3224
PA3225_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	0	1	1	1	1.0	0.0	0	0.0	1	0	0	1.0	1	0	1	0	0.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA3225
PA3226_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	1	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0821917808219178	PA3226
PA3227_ppiA_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	0	1	1	1	0.0	1.0	1	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	1	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.273972602739726	PA3227
PA3228_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	0	0.0	0.0	0	0.0	1	0	0	1.0	0	0	1	0	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1643835616438356	PA3228
PA3229_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	1.0	1	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	1	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2465753424657534	PA3229
PA3230_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1643835616438356	PA3230
PA3231_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	1	1	1	1	1	0.0	1.0	0	1.0	1	0	0	0.0	0	0	1	1	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0		1.0	0.0	0.0	1.0	0.0		1.0	0.2465753424657534	PA3231
PA3232_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0		1.0	0.2465753424657534	PA3232
PA3233_at	0	0	1	0	0	1.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	1.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.273972602739726	PA3233
PA3234_at	0	0	0	1	0	0.0	1	0.0	0	0.0	0	1	0	0	1	1	1	1	1	1.0	0.0	0	0.0	1	1	0	1.0	0	1	1	0	0.0	0	1	0	1	0	1	0	1	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	1	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3835616438356164	PA3234
PA3235_at	1	0	0	1	0	0.0	1	0.0	0	0.0	0	1	0	0	1	1	1	1	1	1.0	1.0	0	0.0	1	1	0	1.0	0	0	1	0	0.0	1	1	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	1	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3972602739726027	PA3235
PA3236_at	0	0	1	1	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0		1	1	1	1	1.0	0	1	0	1	0	1	0	1	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	1	0.0	0	0	0	1.0	0	0	0	0	1.0	1.0		0.0	0.0	1.0	0.0	0.0	1.0	0.3698630136986301	PA3236
PA3237_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0		1	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	1	0	0	0	0.0			0.0	0.0					0.2054794520547945	PA3237
PA3238_at	0	0	1	1	0	0.0	0	0.0	0	0.0	0	1	1	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	1	1	1	1.0	1	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2465753424657534	PA3238
PA3239_at	0	0	1	1	0	0.0	0	0.0	0	0.0	0	1	1	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	1	1	1	0	1.0	1	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2602739726027397	PA3239
PA3240_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA3240
PA3241_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1095890410958904	PA3241
PA3242_at	1	0	0	1	0	0.0	0	0.0	1	1.0	0	0	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	1	0	1	1	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2876712328767123	PA3242
PA3243_minC_at	1	0	1	1	0	0.0	0	0.0	0	1.0	0	1	1	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	0	0.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.273972602739726	PA3243
PA3244_minD_at	0	0	1	1	0	0.0	1	0.0	1	1.0	0	0	1	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	1	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2876712328767123	PA3244
PA3245_minE_at	1	0	1	1	0	0.0	1	0.0	1	1.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	0	1	1	1	1.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3150684931506849	PA3245
PA3246_rluA_at	1	0	0	1	0	0.0	0	0.0	0	1.0	0	1	0	0	1	0	1	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	1	0	1	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0		0.0	0.0	0.0		0.0	1.0	0.2602739726027397	PA3246
PA3247_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1643835616438356	PA3247
PA3248_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1780821917808219	PA3248
PA3249_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0		0.0			0.1232876712328767	PA3249
PA3250_at	1	0	1	1	0	1.0	0	0.0	1	1.0	0	1	1	0	1	0	1	1	0	0.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		1.0	0.3698630136986301	PA3250
PA3251_at	0	0	0	1	0	0.0	0	0.0	1	0.0	0	1	0	0	1	0	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	1	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0		0.0	0.0	0.0	0.0			1.0	0.2054794520547945	PA3251
PA3252_at	0	0	0	1	0	0.0	0	0.0	0	1.0	0	1	0	0	1	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	1.0	0	0	0	1.0	0	0	0	0	0.0			0.0	0.0	0.0				0.1780821917808219	PA3252
PA3253_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0		1.0	0.0	0.0	0.0	0.0		1.0	0.1780821917808219	PA3253
PA3254_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1917808219178082	PA3254
PA3255_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA3255
PA3256_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1095890410958904	PA3256
PA3257_prc_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	1	0.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2191780821917808	PA3257
PA3258_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	0	1	1	0	0.0	0.0	0	0.0	1	1	0		0	1	1	1	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2328767123287671	PA3258
PA3259_at	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA3259
PA3260_at	1	0	0	1	0	0.0	0	0.0	1	0.0	0	1	0	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2602739726027397	PA3260
PA3261_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	1	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2191780821917808	PA3261
PA3262_at	0	0	1	1	0	1.0	1	0.0	1	1.0	0	1	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	1	0	1.0	0	1	1	0	1.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3287671232876712	PA3262
PA3263_at	1	0	1	1	0	0.0	0	0.0	0	1.0	0	1	1	0	1	1	1	1	1	0.0	0.0	1	0.0	1	0	0	1.0	1	1	1	1	1.0	1	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3835616438356164	PA3263
PA3264_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	0.0	0.1506849315068493	PA3264
PA3265_at	0	0	0	0	0	0.0	0	0.0	1	1.0	1	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0				0.1506849315068493	PA3265
PA3266_capB_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	0	1	1	1	1.0	1.0	0	0.0	0	0	0	1.0	1	0	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3013698630136986	PA3266
PA3267_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	0	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	1.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2602739726027397	PA3267
PA3268_at	0	0	0	1	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2054794520547945	PA3268
PA3269_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506849315068493	PA3269
PA3270_at	1	0	1	0	0	1.0	0	0.0	1	0.0	0	0	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2465753424657534	PA3270
PA3271_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1780821917808219	PA3271
PA3272_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	1	0	0	1	0	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1780821917808219	PA3272
PA3273_at	0	0	0	0	0	0.0	1	0.0	1	0.0	0	1	1	0	0	0	1	1	0	1.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	1	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0		1.0	0.0	0.0	1.0	0.0		1.0	0.2602739726027397	PA3273
